UUID,Site_Code,State_Key,District,Latitude,Longitude,Land_Use,Elevation_m,Slope_deg,Dist_to_Road_km,Pop_Density_sqkm,Land_Value_USD_sqm,Suitability_Score
B2BD53A6,IN-SOU-F8FE,IND,South Goa,15.237021950153002,74.14119685637708,Agricultural,295.76,4.72,8.68,3226,3873.36,43.82
6482F5EF,IN-SOU-C483,IND,South Goa,15.166827164673856,74.15124435697165,Commercial,360.58,4.33,1.51,2346,10912.36,76.2
0F3D6FC5,IN-SOU-EBEC,IND,South Goa,15.078905399069773,74.06706076494824,Commercial,690.28,0.11,0.9,442,13336.35,93.45
355E97C8,IN-SOU-8B3E,IND,South Goa,15.197322015458548,74.1766034535864,Industrial,748.5,0.97,6.13,1178,3975.88,45.1
EB3870B1,IN-SOU-333E,IND,South Goa,15.33562030078568,73.9200675426663,Industrial,501.51,2.83,14.59,3682,3076.38,42.17
1F555D38,IN-SOU-ADE2,IND,South Goa,15.284000969966694,74.01320021536965,Industrial,620.65,4.56,1.84,412,8972.24,66.88
545A1BCB,IN-SOU-5576,IND,South Goa,15.316953646367415,73.99519344588087,Commercial,177.54,0.4,5.47,2894,5019.73,64.15
E4C8FF56,IN-NOR-3EDD,IND,North  & Middle Andaman,12.632257011284889,92.87692555600886,Agricultural,877.45,4.33,2.75,621,6915.43,85.27
43B0DED5,IN-NOR-D422,IND,North  & Middle Andaman,12.672231190809509,92.93481236198375,Industrial,314.27,6.13,3.45,172,5692.09,79.09
FF9A35F0,IN-NOR-1EB1,IND,North  & Middle Andaman,12.221927298777926,92.8028252570027,Commercial,701.49,7.9,5.35,233,4027.49,79.97
D8832663,IN-NOR-315E,IND,North  & Middle Andaman,12.225076164136661,92.74780564071378,Agricultural,77.24,4.3,5.7,1792,4446.96,55.27
67CC0CB9,IN-NOR-19F6,IND,North  & Middle Andaman,13.268522183933978,92.88899408454124,Industrial,1158.75,4.88,1.94,668,8768.51,85.3
9FA7CC53,IN-NOR-2395,IND,North  & Middle Andaman,12.602648471661084,92.92986766852952,Agricultural,614.6,4.32,14.17,287,1762.74,43.04
740FD2F0,IN-NOR-D0F9,IND,North  & Middle Andaman,12.510588751702922,92.95712100807185,Industrial,5.49,6.12,1.41,2421,11348.84,96.1
996395A4,IN-NOR-DAA1,IND,North  & Middle Andaman,12.694784480818312,92.93145156600244,Residential,372.02,5.98,2.54,145,7113.11,74.05
8BC8DE26,IN-NOR-B64B,IND,North  & Middle Andaman,12.778047816195313,92.74883527504494,Industrial,364.91,2.47,1.5,692,10285.92,79.73
0CA974F3,IN-NOR-0E53,IND,North  & Middle Andaman,12.351443265443816,92.78404325742856,Agricultural,230.87,5.16,10.56,378,2314.19,29.08
FE093750,IN-NOR-5D52,IND,North  & Middle Andaman,12.78133449790654,92.92011108836523,Commercial,151.5,1.75,3.98,1768,5727.0,76.85
BC541AFB,IN-SOU-5EBC,IND,South Andaman,12.045574957617944,92.74032256773661,Commercial,913.21,6.09,2.2,1324,8339.06,81.68
46BEE378,IN-SOU-1BA0,IND,South Andaman,11.805145774044433,92.569848471669,Commercial,483.66,6.37,6.43,1554,3984.57,68.21
E67A0C93,IN-SOU-48E0,IND,South Andaman,11.815844451448509,92.73971775811151,Residential,767.59,14.23,1.17,580,11766.18,86.58
9D21CCC9,IN-SOU-7E25,IND,South Andaman,10.622177360079716,92.50309348179977,Residential,1001.68,7.11,5.13,108,4121.96,61.35
C3560F1D,IN-SOU-9698,IND,South Andaman,11.874537444796117,92.62887264225431,Industrial,771.06,0.82,7.6,1726,3598.11,32.78
60011FA3,IN-SOU-3833,IND,South Andaman,11.909853422195543,92.6200745613327,Agricultural,37.8,4.15,4.94,452,4391.5,75.61
C2D45E42,IN-SOU-87A1,IND,South Andaman,10.779912218502117,92.49167150703364,Residential,149.89,2.85,0.42,1077,17990.75,77.17
BB976CFF,IN-SOU-D33F,IND,South Andaman,11.916716435412368,92.56432045591298,Industrial,333.35,1.81,0.99,717,12873.97,96.9
1AABE3B3,IN-SOU-4797,IND,South Andaman,12.211584259856693,92.69263671679587,Commercial,327.83,3.17,2.46,1138,7685.65,84.08
7B7DF92A,IN-SOU-7483,IND,South Andaman,11.876520565933323,92.563936579608,Agricultural,638.35,6.36,4.01,476,5182.85,85.61
855FD9BB,IN-SOU-2560,IND,South Andaman,10.671192024955273,92.47977710487788,Residential,197.06,0.92,9.17,2619,3505.79,58.32
28F0F76C,IN-SOU-EA33,IND,South Andaman,11.853533231381329,92.75015812953194,Industrial,177.55,2.43,2.07,354,8294.46,87.43
B98959CA,IN-NIC-CF4B,IND,Nicobars,7.107922687042014,93.81743043823643,Commercial,197.47,3.91,2.5,337,7286.17,88.59
0C4AED62,IN-NIC-BF51,IND,Nicobars,7.0517812486005225,93.69893470580004,Industrial,429.27,6.23,1.51,263,10062.44,82.82
8F328454,IN-NIC-18A2,IND,Nicobars,8.005754032335414,93.53583327346232,Agricultural,66.3,2.31,1.57,1013,10120.21,95.17
312CBDEB,IN-NIC-D76B,IND,Nicobars,7.961301115156317,93.31734691963399,Residential,394.32,6.41,2.83,1210,7017.82,73.01
9E232D84,IN-NIC-A7BE,IND,Nicobars,6.921995226723147,93.78159642061487,Agricultural,653.41,13.26,1.88,1209,9154.48,93.77
5BF72222,IN-NIC-8569,IND,Nicobars,6.929712787850844,93.82857064708152,Agricultural,265.86,0.21,5.81,775,3981.26,78.13
D07662A4,IN-NIC-8B2E,IND,Nicobars,7.067123937868506,93.76922505174221,Agricultural,915.91,5.41,2.98,1831,7008.36,74.9
32BF8F9D,IN-NIC-9E7E,IND,Nicobars,7.041670379538518,93.72301875083036,Commercial,494.86,8.78,7.02,306,3238.76,45.81
A1A48ED9,IN-NIC-FB2A,IND,Nicobars,7.963716772183495,93.5476450640173,Commercial,518.77,0.34,3.9,426,5267.83,81.93
A02915B5,IN-NIC-9142,IND,Nicobars,8.002090325115828,93.52802016607932,Agricultural,287.03,1.07,5.61,671,4049.24,60.26
D5C03D5F,IN-NIC-6A35,IND,Nicobars,9.14499852425467,92.75327543230759,Industrial,0.0,1.05,3.54,2424,6476.41,86.18
BCC75398,IN-NIC-4F51,IND,Nicobars,6.948595385727583,93.9156216466569,Industrial,717.31,7.26,4.19,286,4933.66,68.24
51262F43,IN-NIC-83C7,IND,Nicobars,8.015859331283275,93.55684599202131,Industrial,548.85,0.1,1.56,766,10061.39,82.48
A279BB71,IN-NIC-F16E,IND,Nicobars,6.98867310418682,93.78020400063829,Residential,571.55,1.18,7.56,264,3027.07,40.18
BCEBEEAB,IN-NIC-6555,IND,Nicobars,9.201472966022967,92.75226163186544,Agricultural,570.2,2.06,2.21,1014,8195.19,77.04
23162386,IN-NIC-1329,IND,Nicobars,6.883644107795985,93.88757534044436,Agricultural,1010.93,7.95,4.58,716,4770.27,75.05
E576BCCA,IN-NIC-232F,IND,Nicobars,8.174046147181503,93.45738315637139,Residential,766.06,6.11,2.26,632,7924.45,70.48
24896FB4,IN-LOH-37AE,IND,Lohit,27.80223387097332,95.86351412822437,Agricultural,953.4,0.57,2.35,615,7717.19,85.76
5AF67248,IN-LOH-415E,IND,Lohit,27.76063589665492,96.5128139983212,Commercial,269.77,5.31,3.35,3864,7288.66,87.34
AB0ECCF1,IN-LOH-8A3C,IND,Lohit,27.81050644829773,96.42802597215493,Agricultural,835.7,2.67,7.14,100,3112.29,57.35
E1FDC115,IN-LOH-24B5,IND,Lohit,28.294171258123722,96.26365917399539,Commercial,839.06,3.62,3.65,836,5712.79,68.74
DBA1B701,IN-LOH-C8AF,IND,Lohit,28.02892376997514,96.30623549250345,Commercial,540.81,5.86,3.72,1435,5866.68,63.67
40BA394B,IN-LOH-C5D8,IND,Lohit,27.8599721031272,96.657285687489,Commercial,656.97,3.78,1.81,1610,9549.89,88.57
B5783187,IN-LOH-1C3A,IND,Lohit,27.63818941054207,96.30238680365487,Industrial,28.12,7.19,7.52,973,3322.05,57.29
0910BC0A,IN-LOH-3D37,IND,Lohit,27.912480668177594,96.52288812931748,Commercial,558.51,7.66,3.05,1271,6677.57,76.74
19DDFD14,IN-LOH-299D,IND,Lohit,27.898010418154772,96.24751800797576,Agricultural,615.8,7.25,11.7,4126,3619.59,37.86
8DF3AE64,IN-LOH-77BE,IND,Lohit,27.969323292693318,96.0561767670093,Residential,475.13,13.33,0.44,313,17451.85,92.38
25D84AD2,IN-LOH-BDE9,IND,Lohit,27.785804155793876,96.46187466763611,Commercial,773.59,3.1,2.27,828,7983.62,86.03
EE41492E,IN-LOH-5FB5,IND,Lohit,27.75472380022415,96.50692430812077,Agricultural,527.32,10.23,4.11,334,5024.25,63.63
22598439,IN-LOH-9DBE,IND,Lohit,27.797097834758105,95.87845316345661,Residential,321.41,1.17,0.92,124,13101.18,80.54
B41449BD,IN-WES-AFFF,IND,West Siang,28.310058953785205,94.47274553431164,Commercial,188.11,3.15,2.57,1180,7483.35,78.92
8C39B72B,IN-WES-4346,IND,West Siang,28.166911718171466,94.79265426700088,Residential,80.13,0.08,0.3,1583,19914.76,92.08
D2A56BE0,IN-WES-928E,IND,West Siang,28.245649786191013,94.80945916811896,Industrial,705.36,1.57,8.9,1337,3061.25,57.64
FC116E95,IN-WES-A1B0,IND,West Siang,28.34783262198338,94.67633218263347,Residential,851.35,2.24,0.85,154,13555.41,91.47
9BDD1600,IN-WES-D5C9,IND,West Siang,28.231801617197153,94.65554096222657,Agricultural,427.06,3.57,4.24,9257,8471.14,69.57
C1852523,IN-WES-34C8,IND,West Siang,28.100342559566986,94.57324554850291,Commercial,91.7,4.71,3.8,385,5364.21,70.28
2609A276,IN-WES-126D,IND,West Siang,28.528693008476996,94.71582518074425,Residential,853.95,5.31,10.72,195,2211.65,40.1
A0D99302,IN-WES-63A3,IND,West Siang,28.145549363060287,94.58243840611884,Agricultural,342.18,2.08,0.13,484,22264.79,93.88
AC01EA3B,IN-WES-6F81,IND,West Siang,28.34035920987071,94.74768512011363,Commercial,699.03,3.78,3.25,319,6005.6,81.24
BB48F3C9,IN-WES-49EA,IND,West Siang,28.35625038258317,94.5737036081929,Industrial,452.09,2.24,1.64,781,9768.28,90.38
E50FFB17,IN-WES-F2B2,IND,West Siang,28.179513675231274,94.43067359364358,Agricultural,107.65,8.85,2.43,960,7683.49,70.94
8080C23C,IN-WES-8C89,IND,West Siang,28.211150993200892,94.76507765015948,Commercial,737.01,3.22,1.59,240,9736.34,88.31
73EF09D7,IN-WES-8290,IND,West Siang,28.183893749414295,94.83864499402196,Agricultural,307.78,3.29,3.08,731,6419.38,80.45
B1442A36,IN-WES-22FB,IND,West Siang,28.15018231231942,94.83816586491444,Industrial,0.0,6.29,3.83,263,5282.79,85.97
733636A6,IN-UPP-A5FC,IND,Upper Subansiri,28.25690725159357,93.88076779679055,Commercial,539.91,0.27,4.15,914,5224.39,66.24
A6508440,IN-UPP-EE45,IND,Upper Subansiri,28.493462398969314,93.37633553277904,Residential,208.99,2.17,1.03,950,12717.59,96.7
80E9E6C8,IN-UPP-260B,IND,Upper Subansiri,28.321151792044564,93.45600745508285,Commercial,50.37,2.67,2.13,1006,8401.85,75.79
05117305,IN-UPP-2E34,IND,Upper Subansiri,27.86349251349477,94.52668009655629,Commercial,811.58,0.7,1.86,238,8843.26,69.44
72295498,IN-UPP-BFBE,IND,Upper Subansiri,27.884168589533996,94.21014770255009,Agricultural,256.56,2.21,5.72,440,3894.48,67.29
4920AC61,IN-UPP-A5E9,IND,Upper Subansiri,27.863470743933206,94.30964985681659,Agricultural,919.07,17.05,4.35,1787,5385.28,83.03
64CEF070,IN-UPP-025C,IND,Upper Subansiri,28.495139162835983,93.64489739503915,Residential,635.36,0.27,3.65,589,5606.52,73.38
76999611,IN-UPP-DBA0,IND,Upper Subansiri,28.59355724490809,93.83381853577441,Industrial,303.83,0.21,1.9,129,8679.48,74.61
A85973B3,IN-UPP-4300,IND,Upper Subansiri,28.058302799897813,93.96826241840438,Residential,297.81,3.2,5.03,1224,4636.56,73.36
A2205DFB,IN-UPP-6272,IND,Upper Subansiri,28.211603174743853,94.35965413777676,Agricultural,561.31,4.33,6.18,2753,4582.11,46.24
5ED97FD9,IN-UPP-63F2,IND,Upper Subansiri,28.22175577468174,94.25802065136926,Residential,120.76,2.88,1.93,1443,9114.77,96.33
A509FCB1,IN-UPP-223F,IND,Upper Subansiri,28.340876278331613,93.69437621872052,Commercial,253.32,6.68,3.76,451,5429.92,92.78
8AFF7A75,IN-UPP-BA3F,IND,Upper Subansiri,28.016372189596833,94.32664571696034,Industrial,0.0,6.78,2.67,100,6844.3,73.15
A35CB121,IN-UPP-B629,IND,Upper Subansiri,28.14425502637494,93.94704399016283,Residential,477.58,13.61,2.4,1094,7785.28,90.31
FF5C1CB6,IN-UPP-0E7F,IND,Upper Subansiri,28.297610568941792,94.22974211998425,Industrial,605.66,1.59,5.64,2094,4601.6,60.58
08325101,IN-UPP-A8E7,IND,Upper Subansiri,28.081114710719582,94.3063720709186,Agricultural,219.21,4.81,2.35,669,7733.21,81.97
CE7DF652,IN-CHA-ADC5,IND,Changlang,27.491432578165785,96.07600754475438,Residential,436.49,0.32,3.28,1836,6572.27,93.0
C90205EE,IN-CHA-4580,IND,Changlang,27.160074947198343,95.86307537531563,Industrial,378.08,4.62,0.59,1109,16127.43,68.01
4BE80A7F,IN-CHA-99BF,IND,Changlang,27.16180694805908,95.85525869067583,Industrial,255.15,6.96,9.85,297,2422.41,57.16
2048FD3D,IN-CHA-1B7A,IND,Changlang,27.453743935683576,96.17704083341827,Industrial,250.24,0.09,1.69,1939,10071.32,80.52
7318F460,IN-CHA-05A9,IND,Changlang,27.102363189170518,95.88951581597821,Agricultural,226.65,4.9,2.23,652,8003.45,74.89
960448F4,IN-CHA-C8FD,IND,Changlang,27.627311107708046,96.63974265713526,Commercial,212.85,0.5,5.37,282,4037.14,71.93
3CB4B04F,IN-CHA-8842,IND,Changlang,27.626742742063254,96.62859031171729,Commercial,1007.66,2.44,7.04,230,3203.16,50.63
4FBF524A,IN-CHA-A1A4,IND,Changlang,27.037593613328657,95.85736615453268,Residential,129.08,6.91,6.7,573,3476.28,53.57
4CD46972,IN-CHA-4BBE,IND,Changlang,27.058802217083162,95.92191060720626,Residential,370.06,9.55,4.98,100,4218.64,82.81
3CBB776F,IN-CHA-6405,IND,Changlang,27.33709623258267,96.55116350857531,Commercial,44.17,1.87,1.03,2611,13352.45,79.47
8ECAC4F5,IN-CHA-4F1D,IND,Changlang,27.25556098185472,95.8886903424184,Commercial,361.43,5.21,2.01,1088,8740.59,67.31
5A342BD4,IN-CHA-870E,IND,Changlang,27.39693034413911,96.29305459332463,Agricultural,662.05,1.02,1.92,481,8746.76,90.0
E0E42341,IN-CHA-D433,IND,Changlang,27.531109366098338,96.34930899979855,Commercial,1122.69,3.48,2.2,236,7911.87,78.82
2651BD49,IN-CHA-52A0,IND,Changlang,27.49830293186068,96.09432616706648,Agricultural,497.91,0.78,3.78,509,5433.1,68.75
93176CE2,IN-CHA-EE71,IND,Changlang,27.398262961652286,96.42718798076618,Residential,463.77,0.22,6.38,1159,3852.64,72.62
0920F848,IN-CHA-8044,IND,Changlang,27.396265530619676,96.33711960181031,Commercial,0.0,4.92,2.03,3106,9506.04,80.51
1E10E870,IN-CHA-7BF7,IND,Changlang,27.38859064382938,96.40967807819605,Industrial,1038.94,3.41,2.06,400,8340.82,92.16
1ACBA49C,IN-CHA-2104,IND,Changlang,27.585535880519462,96.08212637662022,Industrial,852.34,1.21,2.87,698,6732.73,87.96
ACC0F6BF,IN-LON-7F08,IND,Longding,26.781671625361295,95.32861503054363,Agricultural,740.62,4.11,2.41,356,7479.04,75.85
24D82718,IN-LON-66F7,IND,Longding,27.04191636237308,95.3287324625634,Agricultural,483.74,1.06,3.64,444,5565.13,87.59
951487EC,IN-LON-ED7E,IND,Longding,26.822801338751407,95.43701508551496,Industrial,181.32,1.43,5.34,310,4065.95,80.74
9F9C50F6,IN-LON-C5D0,IND,Longding,27.047338737082637,95.36575342885706,Agricultural,0.0,3.4,0.87,1735,14094.22,74.85
BEFD2966,IN-LON-E1D7,IND,Longding,26.6889203638638,95.32898987842691,Industrial,1361.82,6.85,5.23,1776,4725.54,76.02
C9887643,IN-LON-D0F8,IND,Longding,27.008918913884752,95.2056966352903,Commercial,964.05,3.62,1.1,333,12020.34,76.2
76ADFE1A,IN-LON-810D,IND,Longding,26.744035879046766,95.26363343512514,Residential,753.88,9.07,3.84,100,5202.18,84.99
AC22E17C,IN-LON-DBBF,IND,Longding,26.78307592602357,95.29505594461757,Industrial,745.42,0.02,9.44,1604,3036.52,40.92
94C2F1C8,IN-LON-30FF,IND,Longding,26.994399969716486,95.37157086530542,Residential,458.4,8.85,1.26,2354,12027.25,83.9
BEF1CBA6,IN-LON-E5F0,IND,Longding,26.706012394425013,95.30329895567688,Residential,11.04,2.23,4.33,476,4882.67,88.73
9B7DD7B0,IN-LON-3160,IND,Longding,26.764036709148236,95.41006539957213,Commercial,0.0,3.46,2.78,429,6793.03,88.47
5E9C8B42,IN-LON-BB2F,IND,Longding,26.836403800184613,95.45194671975742,Residential,277.63,3.28,2.23,672,8009.24,89.39
2ACE6EE2,IN-LON-6F93,IND,Longding,26.760065835476926,95.28871259967772,Agricultural,614.97,2.09,9.54,1863,3118.17,40.42
6E0CC9BC,IN-LOW-A95D,IND,Lower Subansiri,27.662503378813938,93.66484150125362,Agricultural,701.34,1.95,6.69,1001,3650.28,43.36
C76DA652,IN-LOW-8374,IND,Lower Subansiri,27.618041863867695,93.77175304956457,Residential,1210.62,1.39,2.23,822,8068.85,85.2
510A5D41,IN-LOW-197B,IND,Lower Subansiri,27.64625905515003,93.66038914575003,Commercial,100.65,3.06,4.29,541,4945.55,85.88
813AE1CC,IN-LOW-D42E,IND,Lower Subansiri,27.58332853413182,93.92727861490958,Industrial,108.63,0.93,3.0,305,6373.3,95.33
D1793156,IN-LOW-9398,IND,Lower Subansiri,27.510352912779716,93.61818449589838,Industrial,1072.39,4.53,0.94,1605,13545.25,68.98
4C20F579,IN-LOW-4663,IND,Lower Subansiri,27.364218496692654,93.66828838323404,Commercial,885.47,2.34,2.68,159,6857.86,82.9
9984986B,IN-LOW-4733,IND,Lower Subansiri,27.51486741099703,93.86568331774748,Residential,52.93,6.62,5.45,2235,4768.77,84.56
FD522F29,IN-LOW-814C,IND,Lower Subansiri,27.566306984832664,93.94356828705433,Agricultural,897.07,3.16,8.65,3102,3832.01,42.83
BE578BF8,IN-LOW-1347,IND,Lower Subansiri,27.61090848557404,93.85774986168046,Commercial,523.65,2.26,3.45,800,5936.2,66.14
EC2EEE69,IN-LOW-9961,IND,Lower Subansiri,27.34651797658354,93.72272506046818,Commercial,245.74,1.54,1.49,227,10129.15,94.21
C8B2333A,IN-LOW-5F71,IND,Lower Subansiri,27.544241392044604,93.82595650148977,Commercial,351.6,3.79,3.6,683,5712.0,68.75
D23C7084,IN-LOW-AEB2,IND,Lower Subansiri,27.409477292693477,93.75331814159712,Residential,0.0,1.92,3.49,816,5894.67,89.73
903384D8,IN-LOW-33F5,IND,Lower Subansiri,27.732356400218197,93.83864338310657,Residential,307.1,5.27,3.42,221,5746.07,78.96
68123146,IN-LOW-3AFA,IND,Lower Subansiri,27.428114002593176,93.68107391491485,Industrial,625.33,3.73,1.68,237,9435.74,73.92
C2CFE103,IN-LOW-5DF9,IND,Lower Subansiri,27.418343231823602,93.74169013249421,Agricultural,800.12,3.58,1.96,100,8484.24,87.24
7EA28712,IN-LOW-2872,IND,Lower Subansiri,27.508754131819387,93.99774943032291,Agricultural,244.53,1.1,2.18,887,8218.82,73.05
8F666E3B,IN-EAS-DE59,IND,East Kameng,27.168441274786186,92.8714146536946,Residential,276.76,1.14,8.52,2987,3821.52,58.32
40D11D6D,IN-EAS-33EB,IND,East Kameng,27.914335622472535,92.90088538293921,Agricultural,280.15,2.88,2.74,708,6964.43,74.71
5521586E,IN-EAS-06AD,IND,East Kameng,27.807470267137706,92.44837048977811,Residential,637.62,0.27,3.32,152,5850.64,87.75
18054588,IN-EAS-7F2A,IND,East Kameng,27.735486957332885,92.63045929203037,Commercial,550.72,2.82,0.85,1824,14278.64,92.43
3F06E92F,IN-EAS-8F89,IND,East Kameng,27.860487658471,92.81768791956837,Industrial,360.6,10.49,1.7,384,9409.42,83.74
6EFC82D2,IN-EAS-BB71,IND,East Kameng,27.88814374444994,92.87080723148449,Commercial,747.48,1.64,3.6,626,5685.47,83.02
13A7219A,IN-EAS-7A73,IND,East Kameng,27.635203738942444,92.73433882375919,Agricultural,688.61,3.61,2.84,13814,12033.25,77.26
8DBEBEFD,IN-EAS-3E45,IND,East Kameng,27.36830515973367,93.0136830309563,Commercial,19.61,2.13,5.42,2050,4715.11,69.58
6EF05F45,IN-EAS-0C63,IND,East Kameng,27.70007164691756,92.5561522060012,Industrial,776.69,2.21,0.68,988,15299.13,83.09
DA8FE1DD,IN-EAS-6861,IND,East Kameng,27.615886438557794,92.64655538646095,Agricultural,678.76,6.8,1.36,502,10813.02,81.7
0C4F3132,IN-EAS-F8AB,IND,East Kameng,27.571522948019815,92.9308166386774,Commercial,823.43,7.65,2.89,787,6744.33,81.52
94F3D1C2,IN-EAS-9C1B,IND,East Kameng,27.772741687709324,92.49084445701561,Industrial,834.89,6.83,2.7,681,7020.7,88.94
42A208DF,IN-UPP-669A,IND,Upper Siang,29.005659356622303,95.06341114835125,Industrial,0.0,1.41,6.67,5289,5374.21,70.87
7DF7E539,IN-UPP-4A09,IND,Upper Siang,28.940492052746972,94.40139459571247,Commercial,1006.93,4.03,1.68,408,9489.1,73.26
D3C68F7F,IN-UPP-1EFE,IND,Upper Siang,28.737249413378798,95.17804222431624,Residential,962.64,5.8,4.76,129,4394.02,62.22
693ED66D,IN-UPP-FDAA,IND,Upper Siang,29.199102754693037,94.55107473974434,Commercial,785.42,4.43,3.12,457,6251.73,92.96
9901CA5E,IN-UPP-CCF2,IND,Upper Siang,29.0949658816854,94.25028467271109,Agricultural,632.51,1.23,1.06,660,12391.61,80.76
BFBA4888,IN-UPP-27E7,IND,Upper Siang,28.443478671182895,95.15319167921274,Commercial,604.67,7.73,4.24,480,4962.26,76.8
45B99D3F,IN-UPP-0D0F,IND,Upper Siang,29.18798734600301,94.42758133367106,Agricultural,177.76,2.63,0.8,1438,14470.84,96.09
C6A740F7,IN-UPP-211E,IND,Upper Siang,28.557895082788868,95.28498410533732,Commercial,414.7,5.25,4.45,358,4734.88,68.27
0D01369C,IN-UPP-6437,IND,Upper Siang,28.910618488600452,94.60569034301004,Residential,981.83,6.28,12.71,150,1883.77,43.67
B74CAD78,IN-UPP-B538,IND,Upper Siang,28.56306116926373,95.00082262584121,Commercial,350.28,5.79,3.49,100,5602.94,81.56
3139325F,IN-UPP-0213,IND,Upper Siang,28.913504864009674,94.7818457707572,Commercial,200.64,2.21,2.85,5420,8663.13,96.53
E501C3E1,IN-UPP-9B35,IND,Upper Siang,28.897353917425452,94.58719280969869,Industrial,571.13,3.06,2.9,1438,6990.82,88.98
C7418276,IN-UPP-04F5,IND,Upper Siang,28.982917306646524,94.97159563778905,Commercial,671.99,5.93,3.95,124,5097.2,73.67
2585BC61,IN-UPP-1556,IND,Upper Siang,28.929094476635797,94.93712210848864,Agricultural,731.37,2.53,1.08,1317,12553.08,87.46
81693951,IN-ANJ-8355,IND,Anjaw,27.827729488981294,96.98186777024434,Industrial,526.09,3.68,1.96,108,8490.45,80.89
F90DD6BC,IN-ANJ-7CC4,IND,Anjaw,28.313603582563402,96.36691459556434,Agricultural,702.62,4.98,2.14,409,8124.28,75.68
1A23735C,IN-ANJ-9AC6,IND,Anjaw,27.73364813083422,96.72216693314643,Industrial,862.47,2.34,4.27,447,4926.42,64.63
20CBD9C4,IN-ANJ-71A1,IND,Anjaw,27.79447663037891,96.93628644141509,Agricultural,386.71,0.56,2.03,936,8620.88,83.46
FC23CE48,IN-ANJ-1796,IND,Anjaw,28.351487887863374,96.35570018363461,Agricultural,961.29,3.17,1.25,401,11271.05,64.37
09FF7F49,IN-ANJ-375D,IND,Anjaw,27.863715266870067,96.81192839292376,Industrial,706.01,1.29,6.5,220,3419.45,57.24
744F5D69,IN-ANJ-F2CD,IND,Anjaw,27.7830824193269,97.03120761451001,Residential,495.72,3.04,1.47,858,10466.45,87.33
870BCA12,IN-ANJ-A4D9,IND,Anjaw,28.11798714319752,96.8189176213146,Residential,0.0,8.44,1.16,1871,12333.82,97.77
73C7EF9C,IN-ANJ-AD4D,IND,Anjaw,27.751497404812955,96.85805961337469,Agricultural,795.94,2.03,3.61,1830,6156.53,91.2
C0E95158,IN-ANJ-986B,IND,Anjaw,27.78640516780552,96.77836089346012,Industrial,546.2,3.75,2.19,797,8156.85,75.81
4FD26387,IN-ANJ-6232,IND,Anjaw,27.95743206634557,96.74859011488704,Commercial,0.0,1.63,3.58,264,5569.22,81.77
91FC7CCE,IN-ANJ-28CD,IND,Anjaw,28.245707147902785,97.24860623474822,Industrial,86.61,0.42,2.93,559,6589.29,68.86
DC59577E,IN-SIA-FC12,IND,Siang,28.48471809682394,94.9297734934849,Agricultural,674.32,7.35,4.97,563,4414.68,65.58
A641765A,IN-SIA-393F,IND,Siang,28.49056956094685,95.05819429963285,Agricultural,335.71,8.49,1.75,1265,9584.09,82.56
AEEF3B81,IN-SIA-3F78,IND,Siang,28.12906329018417,94.98492559734262,Agricultural,641.86,1.15,1.18,244,11574.48,76.64
A70646FD,IN-SIA-A2D6,IND,Siang,28.45256515197693,94.91419229074324,Commercial,211.29,3.57,6.23,1364,4003.32,72.5
60485FA6,IN-SIA-87D7,IND,Siang,28.5384463385364,94.88266459443116,Commercial,568.14,3.08,5.73,532,3925.49,63.23
FD9DD232,IN-SIA-5BDE,IND,Siang,28.337580906851397,95.07367720534441,Residential,646.27,1.8,9.39,198,2486.57,44.15
9D660CA0,IN-SIA-5176,IND,Siang,28.056887267598356,95.10984004842321,Industrial,1020.57,3.51,4.83,600,4527.89,69.64
B2F4525B,IN-SIA-FC38,IND,Siang,28.512280280775123,94.85418904841576,Residential,873.54,11.02,4.47,798,4887.6,63.78
ED7DCCF8,IN-SIA-6807,IND,Siang,28.43979429576853,94.82723448657069,Residential,748.6,5.27,1.35,570,10889.1,86.52
0357260D,IN-SIA-329B,IND,Siang,28.387825865221195,94.9234964085424,Commercial,462.76,4.44,1.11,100,11903.82,76.54
E8E0163D,IN-SIA-5157,IND,Siang,28.492503903857653,94.95308932515783,Residential,437.41,1.21,1.16,267,11686.36,70.06
